Transaction_ID,Customer_ID,Name,Email,Phone,Address,City,State,Zipcode,Country,Age,Gender,Income,Customer_Segment,Date,Year,Month,Time,Total_Purchases,Amount,Total_Amount,Product_Category,Product_Brand,Product_Type,Feedback,Shipping_Method,Payment_Method,Order_Status,Ratings,products
8404455,82568,Stephen Cook,Hannah28@gmail.com,854-807-4342,01100 Christopher Canyon Apt. 849,Frankfurt,Hesse,84518,Germany,55,Male,Low,New,01-08-2023,2023,August,,4,15.18923583,60.75694332,Electronics,Samsung,Smartphone,Average,Same-Day,Credit Card,Delivered,2.0,Google Pixel
2513405,88786,Sara Rose,Jose80@gmail.com,311-663-4220,937 Dodson Turnpike Suite 434,Frankfurt,Hesse,96949,Germany,44,Male,Low,New,06-12-2023,2023,December,,7,102.2250006,715.575004,Electronics,Sony,Headphones,Good,Express,Debit Card,Delivered,3.0,Bluetooth headphones
7706450,50862,Andrew Smith,Rachel77@gmail.com,582-000-7408,5904 Benitez Vista Suite 476,Frankfurt,Hesse,82412,Germany,57,Male,Low,New,07-03-2023,2023,March,,2,156.8195372,313.6390745,Electronics,Samsung,Television,Excellent,Same-Day,Debit Card,Delivered,5.0,QLED TV
8952784,47382,Lindsay Hansen,Angela27@gmail.com,663-246-4159,29428 Christopher Mill,Frankfurt,Hesse,32568,Germany,68,Female,Low,New,07-10-2023,2023,October,,9,471.3167009,4241.850308,Books,HarperCollins,Fiction,Bad,Standard,PayPal,Delivered,1.0,Horror
6134372,94961,Matthew Martin,Kevin7@gmail.com,632-699-7354,707 Perez Expressway,Frankfurt,Hesse,41844,Germany,22,Male,Low,New,05-05-2023,2023,May,,6,494.8652485,2969.191491,Clothing,Zara,Jeans,Good,Standard,Cash,Delivered,3.0,Low-rise jeans
2868370,28582,Jose Martinez,Lindsey67@gmail.com,554-968-0836,5666 Veronica Course,Frankfurt,Hesse,82208,Germany,21,Male,Low,New,26-04-2023,2023,April,,7,419.4439639,2936.107747,Clothing,Nike,Shoes,Bad,Standard,PayPal,Delivered,1.0,Loafers
9669697,72823,Stephen Torres,Hector10@gmail.com,287-350-7734,258 Bright Ford Suite 547,Frankfurt,Hesse,82602,Germany,60,Female,Low,New,20-06-2023,2023,June,,4,114.2711756,457.0847024,Grocery,Nestle,Coffee,Good,Standard,Cash,Delivered,4.0,Espresso
5892846,25370,Alex Bowman,Kaitlin80@gmail.com,485-752-6463,47886 Roger Throughway,Frankfurt,Hesse,16424,Germany,43,Male,Low,New,15-10-2023,2023,October,,6,231.9372218,1391.623331,Books,Penguin Books,Fiction,Excellent,Same-Day,Credit Card,Delivered,4.0,Fantasy
2663913,20475,Betty Fields,Shelby93@gmail.com,706-833-4268,2942 Sarah Park,Frankfurt,Hesse,92975,Germany,60,Female,Low,New,09-04-2023,2023,April,,8,231.9575858,1855.660687,Electronics,Apple,Laptop,Bad,Same-Day,Debit Card,Delivered,1.0,MacBook
7949992,21074,Julia Walker,Katie19@gmail.com,440-879-3155,0199 Donna Crossing,Frankfurt,Hesse,28809,Germany,70,Female,Low,New,05-12-2023,2023,December,,6,391.4359232,2348.615539,Clothing,Nike,Shorts,Good,Standard,Debit Card,Delivered,3.0,Khaki shorts
7101020,35194,Diana Flores,Kathryn14@gmail.com,229-262-0170,9489 Martin Forks Apt. 759,Frankfurt,Hesse,18799,Germany,46,Male,Low,New,09-02-2024,2024,February,,8,374.9133598,2999.306878,Home Decor,Bed Bath & Beyond,Bedding,Average,Express,Cash,Delivered,2.0,Throw pillow
6830827,46468,Anne Johnson,Kaitlin82@gmail.com,977-104-1444,9633 Peterson Plains Suite 045,Frankfurt,Hesse,58449,Germany,61,Female,Low,New,12-01-2024,2024,January,,5,57.83924788,289.1962394,Clothing,Adidas,Shoes,Good,Same-Day,Cash,Delivered,3.0,High heels
5666470,66150,Brittany Lee,Allison83@gmail.com,885-719-6136,308 Jimenez Rapid,Frankfurt,Hesse,26733,Germany,65,Male,Low,New,04-06-2023,2023,June,,2,122.076106,244.1522121,Home Decor,Home Depot,Tools,Excellent,Same-Day,Debit Card,Delivered,4.0,Screwdriver set
1978735,52145,Thomas Miller,Nicholas1@gmail.com,240-880-5939,7159 Gordon Junction,Frankfurt,Hesse,98205,Germany,41,Male,Low,New,02-11-2023,2023,November,,8,245.9422507,1967.538006,Grocery,Coca-Cola,Soft Drink,Good,Same-Day,Credit Card,Delivered,4.0,Orange soda
6657458,65396,Timothy Weber,Nathan51@gmail.com,939-727-3154,24006 Miller Mall,Frankfurt,Hesse,45191,Germany,43,Male,Low,New,12-05-2023,2023,May,,1,227.5740167,227.5740167,Books,HarperCollins,Fiction,Excellent,Standard,Cash,Delivered,4.0,Horror
5327830,85376,Tracy Key,Jason33@gmail.com,217-304-9721,029 Amy Landing,Frankfurt,Hesse,54529,Germany,70,Female,Low,New,05-05-2023,2023,May,,4,147.5548481,590.2193924,Grocery,Coca-Cola,Water,Bad,Same-Day,Cash,Delivered,1.0,Coconut water
9383704,80365,George Simmons,Bobby54@gmail.com,967-250-0732,2451 Anderson Wells Suite 559,Frankfurt,Hesse,86820,Germany,41,Female,Low,New,29-10-2023,2023,October,,4,475.4558246,1901.823298,Clothing,Zara,Dress,Bad,Express,Cash,Delivered,1.0,Shift dress
6336252,61110,Mr. James Parker,Anthony7@gmail.com,947-339-3393,48145 Mayo Squares,Frankfurt,Hesse,27582,Germany,19,Male,Low,New,02-09-2023,2023,September,,5,33.52685144,167.6342572,Clothing,Zara,Dress,Excellent,Express,PayPal,Delivered,4.0,Shift dress
5561230,50491,Tyler Navarro,Anthony62@gmail.com,455-124-9391,041 Hannah Ways,Frankfurt,Hesse,85733,Germany,37,Male,Low,New,25-06-2023,2023,June,,2,485.3962709,970.7925418,Electronics,Apple,Laptop,Excellent,Express,Credit Card,Delivered,4.0,Lenovo ThinkPad
1667761,26597,Lisa Smith,Danielle73@gmail.com,980-594-7204,635 Howard Estate,Frankfurt,Hesse,16490,Germany,64,Male,Low,New,16-04-2023,2023,April,,2,148.5491955,297.0983911,Grocery,Coca-Cola,Water,Average,Standard,Debit Card,Delivered,2.0,Sparkling water
6247142,81955,Amanda Glenn,Molly51@gmail.com,139-841-5703,05679 Kelly Light Apt. 464,Frankfurt,Hesse,73153,Germany,52,Male,Low,New,08-07-2023,2023,July,,9,178.7723176,1608.950858,Grocery,Pepsi,Juice,Bad,Same-Day,Credit Card,Delivered,1.0,Orange juice
8196826,61883,Michael Fields,Michael91@gmail.com,446-610-4334,0343 Wright Plains,Frankfurt,Hesse,90111,Germany,62,Female,Low,New,08-08-2023,2023,August,,7,471.5781551,3301.047085,Home Decor,Bed Bath & Beyond,Kitchen,Excellent,Express,PayPal,Delivered,5.0,Electric kettle
7978551,35551,Barbara Contreras,Tony34@gmail.com,865-991-8218,1921 Foster Port Apt. 994,Frankfurt,Hesse,70669,Germany,29,Male,Low,New,16-02-2024,2024,February,,6,455.4310801,2732.586481,Home Decor,IKEA,Furniture,Average,Same-Day,Debit Card,Delivered,2.0,Nightstand
1848713,36919,Stephanie Diaz,Brenda74@gmail.com,991-066-0320,743 Robert Stravenue Apt. 415,Frankfurt,Hesse,28530,Germany,29,Male,Low,New,22-02-2024,2024,February,,7,308.1483007,2157.038105,Home Decor,IKEA,Decorations,Bad,Same-Day,Debit Card,Delivered,1.0,Picture frames
8326690,49134,Geoffrey Mercado,Jacqueline1@gmail.com,947-678-8664,364 Daniel Locks,Frankfurt,Hesse,42572,Germany,48,Female,Low,New,22-02-2024,2024,February,,9,230.1252137,2071.126923,Books,HarperCollins,Thriller,Average,Same-Day,PayPal,Delivered,2.0,Adventure
7493591,54666,Diana Lee,Brian21@gmail.com,517-085-0129,8104 Jones Spurs Suite 373,Frankfurt,Hesse,35215,Germany,26,Female,Low,New,01-06-2023,2023,June,,10,405.5994719,4055.994719,Electronics,Samsung,Smartphone,Good,Same-Day,PayPal,Delivered,3.0,Motorola Moto
7725721,49081,Samantha Bishop,Jasmine54@gmail.com,149-212-8257,39906 Manuel Lakes,Frankfurt,Hesse,96125,Germany,39,Male,Low,New,17-06-2023,2023,June,,2,299.5461232,599.0922465,Clothing,Zara,Dress,Average,Express,Debit Card,Delivered,2.0,Bodycon dress
3170565,39717,Jennifer Cervantes,Caroline74@gmail.com,507-430-5879,302 Cruz Light,Frankfurt,Hesse,9568,Germany,51,Female,Low,New,08-06-2023,2023,June,,1,265.1930743,265.1930743,Clothing,Nike,Shorts,Average,Express,Debit Card,Delivered,2.0,Cycling shorts
2012082,17617,Jennifer Howard,Diana93@gmail.com,688-392-1540,5066 Sharon Cliff Apt. 466,Frankfurt,Hesse,30908,Germany,44,Male,Low,New,01-07-2023,2023,July,,1,198.6563373,198.6563373,Books,HarperCollins,Thriller,Excellent,Same-Day,Cash,Delivered,5.0,Mystery
3464046,90600,Shane Adams,Donald82@gmail.com,779-605-2492,270 Hanson Mission,Frankfurt,Hesse,86148,Germany,60,Male,Low,New,26-12-2023,2023,December,,7,231.3439244,1619.407471,Electronics,Sony,Television,Average,Standard,Debit Card,Delivered,2.0,Plasma TV
6314485,55216,Virginia Wilson,Ricky76@gmail.com,593-373-8892,329 Sampson Shoal Apt. 328,Frankfurt,Hesse,67110,Germany,67,Female,Low,New,30-08-2023,2023,August,,1,136.8545183,136.8545183,Grocery,Nestle,Snacks,Average,Express,Cash,Delivered,2.0,Trail mix
8321592,50331,James Parks,Maria56@gmail.com,659-121-8169,063 Dominguez Plain,Frankfurt,Hesse,23042,Germany,34,Male,Low,New,24-01-2024,2024,January,,2,448.3399301,896.6798602,Clothing,Adidas,Jacket,Good,Standard,PayPal,Delivered,4.0,Leather jacket
1367841,92163,Michael Thompson,Bethany62@gmail.com,597-045-3758,023 Matthew Plains,Frankfurt,Hesse,74963,Germany,60,Female,Low,New,25-11-2023,2023,November,,9,313.0099883,2817.089894,Home Decor,Bed Bath & Beyond,Kitchen,Excellent,Express,Credit Card,Delivered,4.0,Refrigerator
8156404,33380,Marvin King,Gary93@gmail.com,929-714-0169,771 Paul Passage Apt. 442,Frankfurt,Hesse,45496,Germany,70,Male,Low,New,01-06-2023,2023,June,,5,128.5521895,642.7609476,Clothing,Adidas,Shoes,Excellent,Express,Cash,Delivered,5.0,High heels
2092351,16353,Jason Chen,Benjamin64@gmail.com,690-074-8763,007 Brandy Cove,Frankfurt,Hesse,73160,Germany,51,Male,Low,New,23-04-2023,2023,April,,6,438.0285584,2628.171351,Books,Penguin Books,Fiction,Excellent,Same-Day,Credit Card,Delivered,4.0,Dystopian
1731734,50129,Richard Greene,Jessica26@gmail.com,568-030-3830,8825 Rita Street,Frankfurt,Hesse,11670,Germany,59,Male,Low,New,04-01-2024,2024,January,,1,343.2685249,343.2685249,Books,HarperCollins,Fiction,Bad,Express,Cash,Delivered,1.0,Romance
4559016,66483,Leroy Spence,Annette36@gmail.com,611-658-7008,7552 Adrian Route,Frankfurt,Hesse,7295,Germany,29,Female,Low,New,12-07-2023,2023,July,,2,152.6563642,305.3127284,Home Decor,Bed Bath & Beyond,Kitchen,Good,Standard,Cash,Delivered,4.0,Electric kettle
9434803,70921,Nicholas Mckee,Michael11@gmail.com,459-657-3072,4880 Joseph Green Apt. 461,Frankfurt,Hesse,3323,Germany,63,Female,Low,New,07-12-2023,2023,December,,1,349.5921521,349.5921521,Home Decor,Bed Bath & Beyond,Kitchen,Excellent,Standard,Cash,Delivered,4.0,Refrigerator
1538274,98909,Brittany Smith,Daniel25@gmail.com,549-964-0073,990 Houston Parks Suite 900,Frankfurt,Hesse,77204,Germany,22,Male,Low,New,25-05-2023,2023,May,,7,381.8591785,2673.01425,Home Decor,Home Depot,Tools,Bad,Standard,Credit Card,Delivered,1.0,Screwdriver set
1664230,72564,Joseph Wallace,Carrie88@gmail.com,825-164-9862,7005 Brandon Road,Frankfurt,Hesse,97941,Germany,47,Female,Low,New,17-08-2023,2023,August,,2,430.4514282,860.9028564,Electronics,Sony,Headphones,Good,Same-Day,Debit Card,Delivered,3.0,Sports headphones
2809430,43044,Sarah Brooks,Russell29@gmail.com,716-513-6832,9267 Christopher Parks,Frankfurt,Hesse,72543,Germany,41,Female,Low,New,13-04-2023,2023,April,,9,269.0881912,2421.793721,Electronics,Apple,Laptop,Excellent,Standard,PayPal,Delivered,4.0,Acer Swift
3253824,51507,Diane Morris,David16@gmail.com,415-963-9573,47625 Sarah Mews Suite 667,Frankfurt,Hesse,89334,Germany,51,Male,Low,New,01-07-2023,2023,July,,2,106.1480204,212.2960407,Clothing,Nike,Shorts,Excellent,Express,PayPal,Delivered,4.0,Cycling shorts
8246541,23114,Amy Allen,Patricia43@gmail.com,817-422-1673,891 Mark Mall Suite 626,Frankfurt,Hesse,74935,Germany,59,Male,Low,New,20-12-2023,2023,December,,5,128.9914394,644.9571971,Home Decor,Home Depot,Tools,Excellent,Same-Day,Debit Card,Delivered,5.0,Level
7588483,74339,Desiree Dickerson,Andrew54@gmail.com,618-878-4303,91254 Douglas Island Apt. 345,Frankfurt,Hesse,22650,Germany,28,Male,Low,New,18-05-2023,2023,May,,7,318.5779086,2230.04536,Clothing,Zara,Shirt,Bad,Same-Day,PayPal,Delivered,1.0,Tank top
2590200,27987,William Simpson,Michael40@gmail.com,603-459-1473,866 Christopher Street,Frankfurt,Hesse,32822,Germany,44,Female,Low,New,06-03-2023,2023,March,,1,275.1432192,275.1432192,Clothing,Adidas,T-shirt,Average,Express,Cash,Delivered,2.0,Plain tee
2733492,97382,Stephen Johnson,Mark87@gmail.com,381-455-9051,11903 Linda Shore Apt. 793,Frankfurt,Hesse,65663,Germany,29,Male,Low,New,14-09-2023,2023,September,,9,495.0386252,4455.347627,Grocery,Coca-Cola,Juice,Good,Standard,Credit Card,Delivered,3.0,Tomato juice
1067138,87289,Dominique Boyd,Joseph47@gmail.com,128-610-5394,56011 Bill Drive,Frankfurt,Hesse,81392,Germany,63,Male,Low,New,05-07-2023,2023,July,,2,256.4966413,512.9932826,Grocery,Coca-Cola,Soft Drink,Good,Same-Day,Debit Card,Delivered,3.0,Orange soda
5736552,56777,Victoria Bowman,Gregory5@gmail.com,963-459-7522,19021 Anthony Mission Suite 304,Frankfurt,Hesse,57720,Germany,66,Female,Low,New,12-03-2023,2023,March,,5,263.750567,1318.752835,Electronics,Sony,Smartphone,Bad,Standard,Debit Card,Delivered,1.0,LG G
2109918,31086,Eric Moreno,Jacob93@gmail.com,228-180-3290,4389 Rachel Locks Apt. 956,Frankfurt,Hesse,96863,Germany,61,Male,Low,New,16-11-2023,2023,November,,4,268.6680027,1074.672011,Grocery,Pepsi,Soft Drink,Good,Same-Day,PayPal,Delivered,3.0,Root beer
7636831,51675,Beverly Collins,Kenneth93@gmail.com,906-807-4870,7499 Megan Corners Apt. 247,Frankfurt,Hesse,46994,Germany,62,Male,Low,New,21-11-2023,2023,November,,2,108.5687494,217.1374987,Clothing,Nike,Shoes,Average,Express,PayPal,Delivered,2.0,Sandals
6530719,91437,Richard Shepherd,Lisa57@gmail.com,782-738-0855,193 Jack Estate Apt. 959,Frankfurt,Hesse,83416,Germany,57,Male,Low,New,13-03-2023,2023,March,,7,30.35269042,212.4688329,Electronics,Samsung,Smartphone,Excellent,Express,Debit Card,Delivered,5.0,Google Pixel
4228550,65524,Evan Hayes,Elizabeth86@gmail.com,669-138-5557,88516 Rangel Turnpike Apt. 140,Frankfurt,Hesse,96888,Germany,59,Female,Low,New,19-11-2023,2023,November,,7,170.0227673,1190.159371,Grocery,Pepsi,Soft Drink,Average,Express,PayPal,Delivered,2.0,Ginger ale
9180889,66845,Shawn Porter,Robert16@gmail.com,315-823-7915,151 Susan Track Apt. 069,Frankfurt,Hesse,69089,Germany,33,Female,Low,New,23-07-2023,2023,July,,4,134.2996109,537.1984436,Clothing,Nike,Shorts,Bad,Express,Cash,Delivered,1.0,Cargo shorts
9609285,16870,William Mcgee,Paul33@gmail.com,564-208-1293,27015 Stephanie Points,Frankfurt,Hesse,46753,Germany,62,Male,Low,New,20-11-2023,2023,November,,8,431.8636614,3454.909291,Grocery,Nestle,Coffee,Good,Same-Day,Debit Card,Delivered,4.0,Latte
8798670,34711,Leslie Walls,Vanessa83@gmail.com,975-286-1176,597 Diane Falls Apt. 736,Frankfurt,Hesse,26815,Germany,39,Male,Low,New,05-08-2023,2023,August,,6,494.488645,2966.93187,Grocery,Pepsi,Juice,Excellent,Express,PayPal,Delivered,4.0,Grape juice
9501219,50071,William Romero,Meghan11@gmail.com,194-771-2190,678 Jacobson Station,Frankfurt,Hesse,11122,Germany,52,Female,Low,New,20-02-2024,2024,February,,5,357.8910299,1789.45515,Books,HarperCollins,Thriller,Bad,Standard,Cash,Delivered,1.0,Suspense
1477256,64214,Jacob Adams,Aaron52@gmail.com,502-187-6277,655 Rios Shoal,Frankfurt,Hesse,16965,Germany,62,Male,Low,New,06-08-2023,2023,August,,3,78.60478473,235.8143542,Books,Random House,Non-Fiction,Bad,Standard,Debit Card,Delivered,1.0,Psychology
8918419,12603,David Thompson,Tiffany46@gmail.com,966-168-3269,0109 Scott Burg,Frankfurt,Hesse,72880,Germany,39,Male,Low,New,24-04-2023,2023,April,,1,477.9788775,477.9788775,Grocery,Pepsi,Soft Drink,Good,Standard,PayPal,Delivered,3.0,Cola
4944302,67623,Derek Terry,Andrew89@gmail.com,390-923-9134,804 Jones Valley,Frankfurt,Hesse,85987,Germany,57,Male,Low,New,19-05-2023,2023,May,,4,362.6969893,1450.787957,Clothing,Adidas,Shoes,Average,Express,Cash,Delivered,2.0,Running shoes
3402808,84851,Alexis Miller,Hannah22@gmail.com,507-299-6315,106 Amanda Crossroad Suite 228,Frankfurt,Hesse,65486,Germany,53,Female,Low,New,16-07-2023,2023,July,,8,398.144619,3185.156952,Grocery,Pepsi,Water,Average,Express,Cash,Delivered,2.0,Purified water
3332109,28323,Ashley Leon,Catherine85@gmail.com,571-236-5597,010 Michael Plains Suite 014,Frankfurt,Hesse,27593,Germany,40,Female,Low,New,10-06-2023,2023,June,,7,485.480429,3398.363003,Electronics,Apple,Tablet,Excellent,Standard,Credit Card,Delivered,4.0,Google Pixel Slate
4401812,99115,Crystal Mckenzie,John79@gmail.com,690-409-0051,21119 Andrews Way Suite 691,Frankfurt,Hesse,5403,Germany,58,Male,Low,New,04-09-2023,2023,September,,10,54.77084046,547.7084046,Electronics,Sony,Smartphone,Excellent,Standard,PayPal,Delivered,4.0,Nokia
6474884,69750,Todd Romero,Joshua87@gmail.com,863-084-8346,79590 Anna Vista,Frankfurt,Hesse,50094,Germany,64,Male,Low,New,17-03-2023,2023,March,,1,316.1478798,316.1478798,Clothing,Zara,Dress,Good,Express,Cash,Delivered,3.0,A-line dress
3096710,14392,Sandra Johns,Jimmy53@gmail.com,148-026-6680,1908 Jacob Shores,Frankfurt,Hesse,67863,Germany,38,Female,Low,New,27-03-2023,2023,March,,6,409.7560595,2458.536357,Clothing,Nike,T-shirt,Average,Same-Day,Debit Card,Delivered,2.0,Graphic tee
6305267,37319,Carol Barnes,Teresa76@gmail.com,375-748-0052,85588 Kenneth Trail,Frankfurt,Hesse,73954,Germany,70,Female,Low,New,21-01-2024,2024,January,,7,120.2042091,841.4294639,Clothing,Zara,Shirt,Excellent,Express,Cash,Delivered,4.0,T-shirt
7869340,56254,Heather Berger,Isaac49@gmail.com,581-221-6353,63604 Virginia Lodge,Frankfurt,Hesse,76000,Germany,48,Female,Low,New,03-01-2024,2024,,,1,413.4181211,413.4181211,Clothing,Zara,Jeans,Average,Same-Day,PayPal,Delivered,2.0,Straight-leg jeans
6783203,71119,Alan Price,Stephanie52@gmail.com,978-096-7370,5317 Smith Motorway,Frankfurt,Hesse,6116,Germany,63,Female,Low,New,15-12-2023,2023,December,,4,179.2270927,716.9083707,Clothing,Adidas,T-shirt,Bad,Standard,Cash,Delivered,1.0,Henley tee
1770956,42160,Tina Ellis,Crystal3@gmail.com,477-423-1564,1462 Joanna Rest Apt. 252,Frankfurt,Hesse,37743,Germany,66,Female,Low,New,16-05-2023,2023,May,,9,140.7349037,1266.614133,Books,HarperCollins,Thriller,Excellent,Same-Day,Cash,Delivered,4.0,Action
3337789,46202,Andrea Arellano,Teresa18@gmail.com,962-766-9340,11410 Brandon Views,Frankfurt,Hesse,32024,Germany,62,Male,Low,New,29-04-2023,2023,April,,5,472.0631923,2360.315961,Clothing,Zara,Jeans,Average,Express,Debit Card,Delivered,2.0,High-waisted jeans
9369743,36265,Christine Ashley,Monica93@gmail.com,122-352-4247,985 Mary Rapids,Frankfurt,Hesse,84328,Germany,32,Female,Low,New,04-03-2023,2023,March,,10,190.9568203,1909.568203,Home Decor,IKEA,Lighting,Good,Express,Cash,Delivered,4.0,Desk lamps
8754466,62962,James Guzman,Peter75@gmail.com,182-477-3887,95098 Villanueva Unions Apt. 622,Frankfurt,Hesse,20968,Germany,20,Male,Low,New,11-12-2023,2023,December,,2,45.24039948,90.48079897,Electronics,Sony,Smartphone,Excellent,Standard,Credit Card,Delivered,5.0,Samsung Galaxy
2596745,44908,Alan Perez,Ashlee12@gmail.com,723-606-8657,385 Watson Inlet Suite 801,Frankfurt,Hesse,21650,Germany,29,Female,Low,New,28-02-2024,2024,February,,5,182.0175599,910.0877993,Books,HarperCollins,Non-Fiction,Good,Express,Cash,Delivered,3.0,Self-help
4793949,72144,Michael Tucker,Chad54@gmail.com,862-316-8594,7407 Sullivan Neck Apt. 679,Frankfurt,Hesse,75717,Germany,38,Male,Low,New,26-11-2023,2023,November,,7,383.9488544,2687.641981,Clothing,Adidas,T-shirt,Excellent,Standard,Debit Card,Delivered,5.0,V-neck tee
3598484,22562,Virginia Jones,Jessica31@gmail.com,858-681-2824,3227 Calhoun Mountains,Frankfurt,Hesse,62065,Germany,20,Male,Low,New,22-11-2023,2023,November,,3,74.50023194,223.5006958,Clothing,Adidas,Jacket,Excellent,Express,Debit Card,Delivered,4.0,Windbreaker
7775032,50241,Catherine Anderson,Veronica50@gmail.com,468-424-0553,61286 Rodriguez Pass,Frankfurt,Hesse,83831,Germany,20,Male,Low,New,08-12-2023,2023,December,,3,280.5811626,841.7434878,Clothing,Nike,Shorts,Average,Standard,Debit Card,Delivered,2.0,Bermuda shorts
8733477,17662,Travis Carter,Ricky5@gmail.com,923-120-4356,4386 Alan Expressway Apt. 304,Frankfurt,Hesse,30200,Germany,48,Male,Low,New,18-02-2024,2024,February,,3,480.0257017,1440.077105,Home Decor,Home Depot,Decorations,Excellent,Express,Debit Card,Delivered,4.0,Picture frames
3744415,68966,Dawn Kennedy,Chad85@gmail.com,117-558-7574,009 Jacqueline Trail Suite 018,Frankfurt,Hesse,28593,Germany,47,Female,Low,New,07-01-2024,2024,January,,10,242.8162446,2428.162446,Electronics,Sony,Television,Good,Express,PayPal,Delivered,4.0,QLED TV
8925958,79415,Patricia Rogers,Robert56@gmail.com,672-117-4948,359 Williams Skyway Apt. 365,Frankfurt,Hesse,41111,Germany,27,Male,Low,New,16-06-2023,2023,June,,10,374.0352545,3740.352545,Home Decor,IKEA,Lighting,Average,Express,Cash,Delivered,2.0,Pendant lights
1157504,72323,Sara Reid,Christine14@gmail.com,662-185-3285,719 Karen Underpass,Frankfurt,Hesse,1125,Germany,19,Male,Low,New,19-05-2023,2023,May,,3,27.15349137,81.46047411,Clothing,Nike,Shoes,Bad,Standard,Cash,Delivered,1.0,Espadrilles
5627654,61363,Patricia Mayer,Frank18@gmail.com,647-424-9544,27795 Scott Mountains,Frankfurt,Hesse,9978,Germany,30,Male,Low,New,20-12-2023,2023,December,,6,83.10419131,498.6251478,Grocery,Nestle,Snacks,Average,Same-Day,Debit Card,Delivered,2.0,Popcorn
9049313,95877,Anthony Francis,Robert31@gmail.com,732-880-5376,4431 Atkins Rapid,Frankfurt,Hesse,3520,Germany,55,Male,Low,New,26-05-2023,2023,May,,2,31.55126088,63.10252175,Home Decor,Home Depot,Tools,Excellent,Same-Day,Cash,Delivered,5.0,Caulking gun
9956996,14487,Ronald Lee,Edward25@gmail.com,752-220-1689,727 Megan Place Suite 908,Frankfurt,Hesse,2821,Germany,28,Male,Low,New,13-09-2023,2023,September,,3,92.25431977,276.7629593,Books,Penguin Books,Children's,Excellent,Express,PayPal,Delivered,5.0,Books
